Volume,Descrição do Volume,Rótulo,Pasta 1,Pasta 2,Nome do arquivo,Tamanho em bytes
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0013O_SMS21_20120710_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0013O_SMS21_20120711_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0013O_SMS21_20120712_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0013O_SMS21_20120713_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0013O_SMS21_20120714_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0014O_SMS22_20120710_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0014O_SMS22_20120711_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0014O_SMS22_20120712_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0014O_SMS22_20120713_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0014O_SMS22_20120714_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0015N_SMS12_20120711_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0015N_SMS12_20120712_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0015N_SMS12_20120713_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0015N_SMS12_20120714_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,CLC0015N_SMS12_20120715_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0001X_SMS04_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0001X_SMS04_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0001X_SMS04_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0001X_SMS04_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0001X_SMS04_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0002X_SMS03_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0002X_SMS03_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0002X_SMS03_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0002X_SMS03_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0002X_SMS03_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0003X_SMS16_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0003X_SMS16_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0003X_SMS16_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0003X_SMS16_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0003X_SMS16_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0004X_SMS06_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0004X_SMS06_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0004X_SMS06_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0004X_SMS06_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0004X_SMS06_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0005X_SMS02_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0005X_SMS02_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0005X_SMS02_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0005X_SMS02_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0005X_SMS02_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0006X_SMS20_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0006X_SMS20_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0006X_SMS20_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0006X_SMS20_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0006X_SMS20_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0007X_SMS11_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0007X_SMS11_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0007X_SMS11_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0007X_SMS11_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0007X_SMS11_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0008X_SMS24_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0008X_SMS24_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0008X_SMS24_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0008X_SMS24_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0008X_SMS24_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0009X_SMS25_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0009X_SMS25_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0009X_SMS25_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0009X_SMS25_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0009X_SMS25_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0010X_SMS23_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0010X_SMS23_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0010X_SMS23_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0010X_SMS23_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIC0010X_SMS23_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0001X_SMS18_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0001X_SMS18_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0002X_SMS30_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0002X_SMS30_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0002X_SMS30_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0002X_SMS30_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0002X_SMS30_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0003X_SMS15_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0003X_SMS15_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0003X_SMS15_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0003X_SMS15_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0003X_SMS15_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0004X_SMS05_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0004X_SMS05_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0004X_SMS05_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0004X_SMS05_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0004X_SMS05_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0005X_SMS09_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0005X_SMS09_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0005X_SMS09_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0005X_SMS09_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0005X_SMS09_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0006X_SMS13_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0006X_SMS13_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0006X_SMS13_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0006X_SMS13_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0006X_SMS13_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0007X_SMS19_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0007X_SMS19_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0007X_SMS19_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0007X_SMS19_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0007X_SMS19_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0008X_SMS17_20120627_052300.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0008X_SMS17_20120628_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0008X_SMS17_20120629_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0008X_SMS17_20120630_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,DIM0008X_SMS17_20120701_052400.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0001X_SMS12_20120725_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0001X_SMS12_20120726_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0001X_SMS12_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0001X_SMS12_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0001X_SMS12_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0002X_SMS02_20120725_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0002X_SMS02_20120726_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0002X_SMS02_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0002X_SMS02_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0002X_SMS02_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0003X_SMS06_20120725_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0004X_SMS15_20120726_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0004X_SMS15_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0004X_SMS15_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0004X_SMS15_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0004X_SMS15_20120730_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0006X_SMS09_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0006X_SMS09_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0006X_SMS09_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0006X_SMS09_20120730_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0006X_SMS09_20120731_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0007X_SMS30_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0007X_SMS30_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0007X_SMS30_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0007X_SMS30_20120730_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0007X_SMS30_20120731_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0008X_SMS24_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0008X_SMS24_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0008X_SMS24_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0008X_SMS24_20120730_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0008X_SMS24_20120731_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0009X_SMS19_20120727_053136.wav,670049280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0009X_SMS19_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0009X_SMS19_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0009X_SMS19_20120730_053606.wav,652577280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0009X_SMS19_20120731_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0011X_SMS10_20120726_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0011X_SMS10_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0011X_SMS10_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0011X_SMS10_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0011X_SMS10_20120730_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0012X_SMS04_20120726_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0012X_SMS04_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0012X_SMS04_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0012X_SMS04_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0012X_SMS04_20120730_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0013X_SMS11_20120726_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0013X_SMS11_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0013X_SMS11_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0013X_SMS11_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0013X_SMS11_20120730_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0014X_SMS23_20120726_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0014X_SMS23_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0014X_SMS23_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0014X_SMS23_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0014X_SMS23_20120730_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0016X_SMS22_20120726_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0016X_SMS22_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0016X_SMS22_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0016X_SMS22_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0016X_SMS22_20120730_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0017X_SMS13_20120725_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0017X_SMS13_20120726_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0017X_SMS13_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0017X_SMS13_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0017X_SMS13_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0018X_SMS03_20120725_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0018X_SMS03_20120726_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0018X_SMS03_20120727_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0018X_SMS03_20120728_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0018X_SMS03_20120729_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,GAM0019X_SMS16_20120725_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0001x_SMS09_20120703_052500.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0001x_SMS09_20120704_052500.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0001x_SMS09_20120705_052500.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0001x_SMS09_20120706_052500.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0001x_SMS09_20120707_052500.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0002x_SMS26_20120704_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0002x_SMS26_20120705_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0002x_SMS26_20120706_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0002x_SMS26_20120707_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0002x_SMS26_20120708_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0003x_SMS30_20120704_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0003x_SMS30_20120705_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0003x_SMS30_20120706_052600.wav,691233280
Boto,WD preto com aberturas nas laterais e rotulo,Boto com listagem de anos,Grav_Originais2012,NA,PAC0003x_SMS30_20120707_052600.wav,691233280
